27360,66320
36391,75172
31982,70854
36761,75538
22634,61720
37996,76750
25970,64958
30498,69421
13634,53012
9050,48636
21878,60998
31787,70661
33720,72556
25622,64616
34295,73105
36174,74959
19633,58812
8016,47685
32926,71778
22600,61688
817,40661
15142,54482
18689,57892
7625,47290
33492,72330
2906,42671
18535,57743
20083,59261
25153,64160
31397,70285
15424,54758
1680,41490
15789,55113
23593,62654
35350,74143
2465,42249
4045,43758
12936,52350
28763,67693
39413,78062
34220,73036
13526,52908
4360,44065
32553,71409
22059,61175
30826,69735
15420,54754
11166,50649
7790,47465
11548,51010
12295,51727
32544,71400
15924,55242
23214,62287
16596,55886
3353,43101
37251,76020
19430,58609
21531,60653
8888,48476
26946,65914
16035,55351
25179,64186
4537,44237
29366,68290
36489,75266
21309,60435
36884,75655
22985,62062
19224,58403
39426,78075
25409,64407
6259,45943
18821,58012
18716,57919
526,40378
30814,69723
1223,41036
36706,75483
28027,66967
17204,56468
24265,63304
12725,52143
35483,74274
18429,57641
9313,48883
30408,69333
3953,43665
8149,47794
24956,63969
28851,67779
30913,69815
27446,66404
6896,46599
26285,65265
26437,65413
37307,76074
2049,41847
26590,65564
26796,65768
19044,58225
31553,70437
22734,61818
19592,58771
23235,62308
12617,52037
7157,46841
30964,69864
24124,63165
21886,61006
15632,54956
12526,51950
559,40411
29097,68021
29003,67931
6234,45918
18318,57538
35225,74018
545,40397
14527,53885
8468,48090
6966,46665
34097,72919
36357,75138
27819,66767
1684,41492
19541,58720
3035,42783
28020,66960
5967,45651
19303,58482
30902,69804
18952,58137
13529,52911
2390,42176
1404,41216
18566,57773
25652,64646
33077,71925
17529,56773
20939,60091
37881,76635
37578,76339
2212,42008
18328,57548
13720,53098
35859,74646
28805,67735
4593,44291
27662,66616
35499,74290
1935,41739
12050,51490
34183,72999
35714,74503
17229,56493
33898,72724
26576,65550
26265,65245
29709,68630
16245,55551
6122,45806
11380,50854
27875,66823
22770,61852
17277,56535
29652,68574
17025,56293
32416,71274
14239,53603
13815,53193
14507,53865
7492,47160
10495,49990
8104,47767
28965,67893
10554,50049
27407,66365
33833,72665
12321,51753
27162,66126
5611,45295
15118,54458
19263,58442
9055,48641
29309,68233
21368,60492
24595,63624
11121,50604
29166,68090
4485,44187
32059,70927
13880,53256
29206,68130
33831,72663
31478,70364
33709,72545
560,40412
31889,70763
18069,57301
5977,45661
39375,78024
13544,52926
39225,77877
15357,54695
15945,55263
4585,44283
23531,62592
8631,48232
38343,77097
39829,78384
20659,59829
13233,52635
37355,76118
2758,42529
36775,75552
16142,55454
14933,54277
29653,68575
1990,41790
26312,65292
1408,41220
6458,46147
36099,74884
18316,57536
10836,50323
37392,76153
14609,53965
39482,78131
14497,53857
31304,70196
17332,56580
27677,66631
4834,44528
27829,66777
32841,71695
15327,54667
11479,50945
22737,61821
15349,54687
6366,46052
27600,66554
31010,69908
29851,68767
27186,66148
26526,65500
32134,71000
32547,71403
1048,40874
7261,46941
37265,76032
30197,69122
1886,41690
10691,50180
11133,50616
22562,61650
22893,61973
31944,70816
28924,67852
8548,48158
11930,51378
30503,69426
6425,46114
22670,61756
4788,44486
25855,64847
19708,58887
27891,66839
3060,42807
25621,64615
13436,52826
13089,52497
4382,44087
5157,44837
31677,70559
14124,53490
25923,64915
6220,45904
6206,45890
36874,75645
12123,51561
8250,47892
17446,56690
9405,48975
35553,74344
18347,57565
11775,51231
7189,46871
11253,50735
12515,51939
5929,45613
22128,61238
3816,43542
12205,51639
29401,68323
29997,68914
35852,74639
29763,68681
32925,71777
16433,55729
3829,43553
24544,63573
34213,73029
36577,75354
37989,76743
31884,70758
28987,67915
16693,55979
34338,73143
14617,53973
33058,71906
32855,71709
36633,75410
7316,46994
14047,53415
39908,78461
6510,46198
8496,48118
1571,41382
11631,51093
27470,66428
27851,66799
37105,75874
32614,71470
31886,70760
28654,67586
32558,71414
35834,74621
18017,57253
11055,50538
14397,53757
17018,56286
6162,45846
27032,66000
32498,71356
24686,63713
27756,66708
18504,57713
34802,73601
26198,65181
23925,62976
36473,75250
5687,45371
15046,54388
22764,61846
17864,57100
19008,58191
30647,69564
21936,61056
13982,53352
15186,54526
18408,57620
33002,71854
632,40476
21992,61110
12002,51444
18335,57553
32657,71513
13917,53293
1699,41505
13328,52720
36663,75440
19206,58385
2867,42634
28602,67534
17608,56850
31639,70521
2782,42553
27901,66849
8632,48233
2783,42554
12963,52377
11649,51111
1109,40932
36639,75416
11790,51246
26808,65780
38920,77591
32595,71451
36101,74886
19095,58274
20457,59635
36375,75156
4117,43834
32652,71508
26302,65282
33830,72662
20386,59564
31461,70347
25231,64234
28993,67921
35860,74647
12667,52085
23361,62430
21261,60393
36631,75408
33677,72515
22153,61263
16055,55369
3832,43556
27509,66467
37979,76733
28984,67912
18016,57252
16301,55603
34596,73397
31045,69943
14146,53512
24268,63307
35641,74430
34465,73268
24711,63736
32261,71125
33967,72789
31820,70694
14024,53392
38238,76992
10798,50287
2302,42094
5773,45457
27580,66534
12634,52054
17366,56610
36205,74988
27503,66461
3940,43654
37694,76454
18590,57794
17314,56562
18153,57377
5097,44777
22297,61395
22458,61556
6814,46517
5689,45373
6853,46556
32709,71565
21412,60536
6277,45961
21492,60616
12314,51746
12171,51605
22225,61331
2124,41922
5714,45398
31513,70397
38477,77223
26233,65214
15490,54820
23044,62117
23388,62453
34702,73501
33121,71969
3209,42954
12420,51846
19274,58453
14678,54030
25570,64564
8215,47857
37230,75999
30487,69412
36545,75322
28982,67910
20696,59862
22867,61947
22950,62030
3841,43565
23045,62118
17954,57190
34591,73392
31181,70077
23067,62140
29258,68182
11167,50650
12522,51946
4541,44241
25413,64411
34894,73693
21108,60248
20507,59683
16532,55824
28216,67154
23525,62586
35542,74333
10890,50377
31696,70576
3318,43066
24520,63551
21403,60527
23630,62691
10923,50410
33644,72482
4578,44276
3485,43231
29973,68890
2507,42289
5432,45115
34876,73675
31643,70525
37032,75801
32738,71594
10704,50193
1038,40866
39139,77787
23640,62701
12856,52272
31375,70265
36282,75065
15376,54712
34212,73028
11499,50965
34189,73005
21625,60747
22044,61160
7726,47409
28230,67168
31351,70243
6060,45744
3825,43549
4358,44063
834,40676
33128,71976
