1928,22141
3076,23282
15595,35477
13660,33637
2075,22289
17389,37229
16239,36107
5483,25675
16199,36069
16838,36696
16325,36187
18380,38203
10878,30947
7535,27694
15484,35368
3236,23443
7378,27547
9466,29590
4276,24472
13147,33120
7738,27882
7489,27654
8807,28935
7767,27911
16713,36573
10529,30644
4472,24666
8694,28819
11408,31457
14244,34174
15743,35623
15663,35545
14888,34796
10355,30474
7915,28059
14635,34550
1466,21680
15498,35382
11375,31424
3418,23627
14684,34596
14430,34348
10912,30981
18836,38655
7433,27600
18627,38448
6725,26905
1838,22051
9969,30082
9913,30030
10984,31049
6094,26284
15427,35305
18694,38514
15949,35827
11005,31070
16614,36477
4057,24266
6962,27135
21244,40106
3316,23524
3270,23481
9396,29520
16849,36707
7293,27464
1900,22113
13600,33577
2070,22284
9694,29817
14829,34738
12794,32796
16851,36709
11498,31543
11399,31448
16469,36332
2442,22653
10858,30927
3889,24099
6682,26863
17917,37750
12254,32286
6660,26840
6672,26853
14436,34354
4179,24382
14589,34505
4275,24471
4351,24546
12423,32442
7129,27300
14796,34706
6753,26933
4346,24539
1612,21826
3806,24018
6854,27032
16441,36304
8486,28616
15600,35482
11179,31243
16722,36582
17919,37752
11100,31164
2848,23053
9496,29620
12250,32282
12840,32841
8788,28914
6259,26439
4649,24845
12091,32135
12120,32162
14727,34640
6096,26286
21101,39966
16332,36194
7912,28056
15940,35818
12560,32576
18243,38068
7627,27782
15350,35227
13934,33885
12221,32257
6821,27001
12762,32766
2352,22565
14138,34077
7144,27315
5881,26074
16774,36634
8241,28379
14572,34491
12079,32123
16126,36001
8910,29035
21227,40089
1152,21346
14495,34412
2843,23049
13217,33191
15227,35113
10890,30959
10084,30198
12455,32472
9872,29991
2214,22426
18346,38171
9623,29745
2342,22554
15389,35267
5999,26193
4632,24828
15721,35601
9627,29749
11404,31453
1409,21624
4749,24943
14059,34003
14516,34433
12467,32484
13788,33766
14381,34301
16481,36344
12615,32632
4854,25046
2059,22273
6354,26534
10819,30887
11843,31889
13347,33322
14116,34055
9493,29617
10385,30500
8825,28952
7403,27572
18000,37833
10631,30748
8396,28528
9511,29633
13924,33877
1263,21471
1635,21849
8008,28148
7745,27889
16698,36558
14277,34205
7388,27557
16186,36058
2275,22485
11192,31252
15897,35775
2825,23032
10707,30806
3930,24139
4388,24583
15431,35309
11350,31402
2322,22533
11765,31810
6080,26270
15584,35466
14685,34597
9301,29425
16363,36226
7210,27381
12282,32312
6144,26335
7053,27224
12610,32627
11991,32037
7531,27690
3163,23366
7581,27738
4441,24634
5414,25606
3690,23906
15337,35213
11808,31853
16694,36554
4864,25056
15746,35626
15720,35600
7994,28134
6661,26841
13464,33440
9682,29805
3909,24119
15285,35161
16952,36812
6764,26944
15280,35157
7005,27176
3693,23909
8824,28951
14154,34093
1803,22016
11157,31219
2529,22738
15578,35460
12186,32226
14546,34464
1459,21672
15913,35791
10882,30951
10130,30244
9698,29821
14625,34540
7336,27507
16419,36282
4376,24571
4292,24486
10823,30891
8436,28568
13515,33491
19026,38840
16758,36618
12941,32941
10473,30590
2019,22232
3472,23684
7099,27270
7171,27341
4480,24674
12940,32940
15816,35696
15328,35204
16316,36180
6728,26908
16736,36596
6123,26313
10992,31057
4221,24419
10689,30788
16182,36054
15404,35282
4938,25130
11379,31428
15291,35167
11449,31497
9967,30080
12230,32266
1975,22189
15798,35678
15821,35701
4633,24829
10822,30890
14543,34461
18697,38517
14536,34453
12575,32594
21150,40015
14805,34714
12332,32356
6164,26355
13407,33382
16739,36599
16362,36225
4738,24932
11117,31179
9605,29727
8315,28451
2748,22955
11430,31479
15738,35618
10427,30543
2071,22285
4594,24791
4550,24742
5791,25984
6014,26208
2022,22235
13598,33575
15496,35380
12647,32660
2413,22624
1379,21593
10869,30938
3785,23997
11720,31765
9474,29598
3696,23912
16061,35939
12071,32115
6901,27080
15018,34935
7442,27609
3979,24188
13049,33020
4694,24890
11463,31508
2958,23164
14890,34798
9503,29627
15606,35488
7629,27784
17399,37239
9609,29731
10580,30695
3298,23508
18587,38408
14855,34762
18356,38181
18345,38170
7246,27419
9254,29378
3838,24048
14371,34291
9606,29728
4617,24813
11376,31425
10041,30154
8057,28195
1554,21766
21233,40095
12070,32114
2224,22435
2313,22522
7878,28022
7196,27367
14057,34001
2104,22318
16127,36002
15851,35729
1912,22125
1593,21807
2191,22403
10356,30475
7621,27776
14935,34849
5978,26172
9266,29390
12500,32517
12667,32680
8799,28926
3193,23398
9752,29873
1136,21327
1841,22054
7200,27371
18936,38751
15531,35413
11848,31894
15866,35744
6025,26219
6828,27008
9516,29638
18683,38503
4361,24556
11139,31201
3275,23485
12162,32202
2357,22570
17734,37574
1503,21717
8036,28176
10444,30560
4543,24735
3383,23592
13815,33793
6257,26437
16814,36672
13136,33110
4728,24922
18597,38418
10038,30151
3746,23960
11137,31199
14289,34217
1560,21772
4387,24582
10425,30541
2018,22231
4081,24290
17326,37166
3822,24034
7441,27608
13121,33096
7810,27954
15958,35836
13511,33487
14338,34261
12303,32331
12089,32133
18250,38075
16336,36198
3264,23475
8175,28313
4014,24223
13959,33907
1371,21585
12388,32406
7345,27516
10423,30539
4247,24443
9912,30029
7918,28062
2388,22601
17199,37053
2100,22314
9739,29862
9513,29635
8409,28541
10366,30483
6665,26845
4159,24365
7104,27275
10807,30875
13604,33581
8016,28156
3013,23216
6819,26999
12596,32615
15002,34919
16286,36152
15551,35433
7394,27563
1919,22132
