442,108927,1
443,108928,1
444,108929,1
446,108931,1
447,108932,1
448,108933,1
449,108934,1
473,108952,1
510,108990,1
515,109001,1
522,109004,1
533,109014,1
536,109015,1
541,109052,1
544,109053,1
547,109054,1
550,109055,1
557,109067,1
559,109068,1
560,109069,1
561,109070,1
562,109071,1
564,109073,1
576,109083,1
577,109084,1
578,109085,1
579,109086,1
580,109087,1
581,109088,1
582,109089,1
583,109090,1
584,109091,1
585,109092,1
586,109093,1
587,109094,1
588,109095,1
589,109096,1
591,109098,1
592,109099,1
593,109100,1
594,109101,1
595,109102,1
596,109103,1
597,109104,1
598,109105,1
599,109106,1
600,109107,1
601,109108,1
602,109109,1
603,109110,1
604,109111,1
605,109112,1
606,109113,1
607,109114,1
608,109115,1
609,109116,1
610,109117,1
611,109118,1
612,109119,1
613,109120,1
614,109121,1
615,109122,1
616,109123,1
617,109124,1
618,109125,1
619,109126,1
622,109127,1
633,109137,1
634,109138,1
635,109139,1
636,109140,1
639,109143,1
640,109144,1
641,109145,1
642,109146,1
643,109147,1
644,109148,1
645,109149,1
646,109150,1
647,109151,1
648,109152,1
649,109153,1
650,109154,1
651,109155,1
652,109156,1
655,109159,1
656,109160,1
657,109161,1
658,109162,1
659,109163,1
660,109164,1
661,109165,1
662,109166,1
663,109167,1
664,109168,1
665,109169,1
666,109170,1
667,109171,1
668,109172,1
669,109173,1
670,109174,1
671,109175,1
674,109176,1
676,109177,1
679,109178,1
682,109179,1
692,109194,1
729,109239,1
731,109241,1
733,109243,1
789,109309,1
790,109310,1
793,109313,1
795,109315,1
797,109317,1
799,109319,1
801,109321,1
838,109372,1
839,109373,1
841,109375,1
842,109376,1
843,109377,1
845,109379,1
846,109380,1
847,109381,1
849,109383,1
850,109384,1
851,109385,1
853,109387,1
854,109388,1
855,109389,1
857,109391,1
858,109392,1
859,109393,1
861,109395,1
862,109396,1
863,109397,1
865,109399,1
866,109400,1
867,109401,1
869,109403,1
875,109409,1
877,109411,1
880,109414,1
882,109416,1
884,109418,1
888,109422,1
890,109424,1
903,109433,1
917,109450,1
922,109434,1
927,109460,1
935,109468,1
939,109470,1
947,109478,1
971,109514,1
985,109512,1
1011,109530,1
1021,109551,1
1043,109564,1
1044,109570,1
1049,109573,1
1058,109583,1
1124,109661,1
1151,109671,1
1160,109666,1
1168,109694,1
1170,109685,1
1180,109689,1
1204,109768,1
1205,109769,1
1207,109771,1
1208,109772,1
1209,109773,1
1210,109774,1
1211,109775,1
1213,109777,1
1214,109778,1
1215,109779,1
1216,109780,1
1217,109781,1
1218,109782,1
1220,109784,1
1221,109785,1
1231,109795,1
1239,109800,1
1258,109822,1
1261,109818,1
1277,109842,1
1285,109843,1
1305,109874,1
1313,109869,1
1315,109898,1
1316,109899,1
1317,109900,1
1318,109901,1
1320,109903,1
1321,109904,1
1322,109905,1
1323,109906,1
1325,109908,1
1328,109911,1
1329,109912,1
1330,109913,1
1331,109914,1
1332,109915,1
1333,109916,1
1334,109917,1
1335,109918,1
1337,109920,1
1338,109921,1
1340,109923,1
1342,109925,1
1343,109926,1
1344,109927,1
1346,109929,1
1347,109930,1
1349,109932,1
1350,109933,1
1351,109934,1
1352,109935,1
1353,109936,1
1354,109937,1
1355,109938,1
1356,109939,1
1366,109944,1
1375,109968,1
1377,109970,1
1379,109972,1
1381,109974,1
1383,109976,1
1384,109977,1
1385,109978,1
1386,109979,1
1387,109980,1
1389,109982,1
1390,109983,1
1391,109984,1
1395,109988,1
1397,109990,1
1398,109991,1
1399,109992,1
1400,109993,1
1401,109994,1
1402,109995,1
1403,109996,1
1404,109997,1
1405,109998,1
1406,109999,1
1410,110001,1
1411,110002,1
1412,110003,1
1413,110004,1
1414,110005,1
1415,110006,1
1416,110007,1
1419,110009,1
1422,110011,1
1423,110012,1
1424,110013,1
1425,110014,1
1426,110015,1
1427,110016,1
1428,110017,1
1430,110019,1
1431,110020,1
1433,110022,1
1435,110024,1
1436,110025,1
1437,110026,1
1438,110027,1
1439,110028,1
1440,110029,1
1441,110030,1
1442,110031,1
1443,110032,1
1444,110033,1
1445,110034,1
1446,110035,1
1447,110036,1
1448,110037,1
1449,110038,1
1450,110039,1
1451,110040,1
1452,110041,1
1453,110042,1
1454,110043,1
1455,110044,1
1457,110046,1
1458,110047,1
1460,110049,1
1464,110051,1
1465,110052,1
1467,110053,1
1468,110054,1
1469,110055,1
1470,110056,1
1471,110057,1
1472,110058,1
1473,110059,1
1475,110060,1
1476,110061,1
1477,110062,1
1479,110063,1
1480,110064,1
1484,110066,1
1485,110067,1
1486,110068,1
1489,110070,1
1490,110071,1
1491,110072,1
1492,110073,1
1493,110074,1
1494,110075,1
1495,110076,1
1496,110077,1
1497,110078,1
1498,110079,1
1499,110080,1
1501,110081,1
1502,110082,1
1503,110083,1
1504,110084,1
1506,110086,1
1508,110088,1
1510,110089,1
1512,110091,1
1514,110093,1
1515,110094,1
1517,110095,1
1518,110096,1
1519,110097,1
1520,110098,1
1521,110099,1
1528,110106,1
1535,110112,1
1538,110113,1
1539,110114,1
1540,110115,1
1545,110116,1
1547,110117,1
1548,110118,1
1549,110119,1
1553,110120,1
1554,110121,1
1555,110122,1
1557,110124,1
1558,110125,1
1560,110126,1
1564,110127,1
1566,110129,1
1567,110130,1
1568,110131,1
1569,110132,1
1571,110133,1
1573,110135,1
1575,110136,1
1576,110137,1
1580,110140,1
1581,110141,1
1582,110142,1
1583,110143,1
1585,110144,1
1586,110145,1
1588,110146,1
1589,110147,1
1590,110148,1
1591,110149,1
1592,110150,1
1593,110151,1
1594,110152,1
1595,110153,1
1597,110154,1
1598,110155,1
1600,110156,1
1601,110157,1
1603,110158,1
1605,110160,1
1606,110161,1
1608,110163,1
1610,110165,1
1611,110166,1
1612,110167,1
1614,110169,1
1615,110170,1
1616,110171,1
1617,110172,1
1618,110173,1
1619,110174,1
1620,110175,1
1621,110176,1
1622,110177,1
1623,110178,1
1624,110179,1
1625,110180,1
1626,110181,1
1627,110182,1
1628,110183,1
1629,110184,1
1630,110185,1
1631,110186,1
1632,110187,1
1633,110188,1
1634,110189,1
1638,110190,1
1639,110191,1
1640,110192,1
1642,110194,1
1643,110195,1
1645,110196,1
1646,110197,1
1650,110198,1
1652,110199,1
1653,110200,1
1654,110201,1
1657,110203,1
1658,110204,1
1661,110205,1
1662,110206,1
1666,110207,1
1667,110208,1
1668,110209,1
1669,110210,1
1670,110211,1
1675,110213,1
1677,110214,1
1678,110215,1
1679,110216,1
1681,110218,1
1682,110219,1
1683,110220,1
1684,110221,1
1688,110222,1
1689,110223,1
1693,110227,1
1694,110228,1
1695,110229,1
1699,110233,1
1700,110234,1
1701,110235,1
1702,110236,1
1703,110237,1
