28,67831,1
70,91924,1
74,67816,1
104,89805,1
149,67825,1
199,67838,1
202,67840,1
209,67845,1
210,67846,1
215,67963,1
224,67847,1
234,67856,1
235,67857,1
241,67862,1
243,67864,1
255,67876,1
256,67878,1
257,67879,1
259,67880,1
260,67881,1
261,67882,1
262,67883,1
263,67884,1
264,67885,1
699,67887,1
705,67889,1
709,67893,1
711,67895,1
712,67896,1
804,67899,1
808,67903,1
815,67910,1
818,67913,1
819,67914,1
822,67916,1
823,67917,1
824,67918,1
825,67919,1
826,67920,1
827,67921,1
828,67922,1
831,67924,1
837,67930,1
840,67933,1
842,67935,1
855,67945,1
858,67947,1
859,67948,1
863,67954,1
864,67955,1
866,67957,1
869,67960,1
871,67962,1
872,67965,1
895,67987,1
899,67991,1
904,67996,1
905,67997,1
906,67998,1
912,68003,1
920,68016,1
922,68018,1
924,68020,1
930,68015,1
931,68023,1
932,68024,1
934,68026,1
935,68027,1
939,68031,1
940,68032,1
941,68033,1
944,68036,1
947,68039,1
950,68045,1
953,68046,1
955,68056,1
961,68062,1
964,68064,1
965,68066,1
966,68069,1
969,68071,1
970,68072,1
977,68079,1
983,68085,1
985,68087,1
991,68093,1
992,68094,1
993,68095,1
997,68099,1
998,68100,1
999,68101,1
1012,68116,1
1013,68117,1
1014,68118,1
1015,68119,1
1016,68120,1
1021,68125,1
1022,68126,1
1023,68127,1
1024,68128,1
1026,68131,1
1030,68134,1
1033,68137,1
1036,68140,1
1041,68145,1
1042,68146,1
1047,68151,1
1049,68153,1
1051,68155,1
1053,68157,1
1056,68160,1
1057,68161,1
1058,68162,1
1061,68166,1
1062,68167,1
1063,68168,1
1069,68172,1
1070,68173,1
1073,68176,1
1075,68178,1
1079,68182,1
1083,68184,1
1086,68187,1
1087,68188,1
1088,68189,1
1090,68191,1
1092,68193,1
1094,68195,1
1095,68196,1
1096,68197,1
1107,68201,1
1108,68202,1
1110,68204,1
1113,68207,1
1116,68212,1
1118,68210,1
1120,68213,1
1121,68244,1
1122,68245,1
1123,68246,1
1128,68250,1
1129,68251,1
1134,68256,1
1136,68258,1
1137,68259,1
1144,68266,1
1145,68267,1
1146,68268,1
1150,68270,1
1154,68274,1
1155,68275,1
1159,68279,1
1160,68280,1
1171,68215,1
1172,68216,1
1173,68217,1
1175,68219,1
1177,68221,1
1178,68222,1
1185,68229,1
1186,68230,1
1187,68237,1
1192,68232,1
1193,68231,1
1194,68233,1
1195,68234,1
1196,68235,1
1198,68238,1
1199,68287,1
1200,68288,1
1202,68290,1
1203,68291,1
1206,68242,1
1210,68293,1
1211,68294,1
1213,68296,1
1216,68300,1
1220,68305,1
1221,68306,1
1222,68307,1
1223,68308,1
1226,68311,1
1232,68317,1
1233,68318,1
1236,68322,1
1239,68325,1
1248,68332,1
1249,68333,1
1250,68334,1
1254,68340,1
1262,68348,1
1263,68353,1
1264,68354,1
1275,68366,1
1276,68367,1
1280,68371,1
1283,68373,1
1284,68374,1
1285,68375,1
1286,68376,1
1295,68384,1
1298,68387,1
1300,68389,1
1301,68390,1
1308,68397,1
1310,68399,1
1311,68400,1
1313,68403,1
1315,68405,1
1316,68406,1
1317,68407,1
1322,68410,1
1326,68414,1
1327,68412,1
1328,68416,1
1329,68417,1
1331,68419,1
1337,68424,1
1340,68427,1
1341,68429,1
1343,68431,1
1346,68434,1
1347,68437,1
1348,68435,1
1350,68438,1
1352,68441,1
1368,68455,1
1370,68456,1
1371,68457,1
1374,68460,1
1375,68459,1
1377,68462,1
1382,68463,1
1383,68443,1
1389,68472,1
1390,68473,1
1391,68474,1
