BB ID 1,BB ID 2,AB,BA
62271,197090,91161,7177
62271,197091,4174,108461
62271,197093,10098,108335
62271,197095,22488,108278
62271,197092,3490,108402
62271,197094,8193,108289
62271,197096,5984,108366
62271,151798,4727,108423
62272,197090,109323,2051
62272,197091,10011,28995
62272,197093,5658,106464
62272,197095,13640,106371
62272,197092,2276,76266
62272,197094,3408,106399
62272,197096,3557,106521
62272,151798,4500,71682
62274,197090,109133,2276
62274,197091,19717,5883
62274,197093,2558,105235
62274,197095,8196,105275
62274,197092,937,23721
62274,197094,1122,105297
62274,197096,999,98598
62274,151798,4235,19847
62276,197090,109125,3748
62276,197091,88510,3183
62276,197093,1659,101113
62276,197095,4636,103614
62276,197092,7749,5992
62276,197094,220,103390
62276,197096,2064,50135
62276,151798,26776,4647
62275,197090,109126,1527
62275,197091,4374,10570
62275,197093,3266,106203
62275,197095,9838,106176
62275,197092,468,48702
62275,197094,1851,106189
62275,197096,1366,106177
62275,151798,2133,51248
62273,197090,109410,4405
62273,197091,45509,51376
62273,197093,9440,106445
62273,197095,15213,106218
62273,197092,6712,92506
62273,197094,4078,106251
62273,197096,6587,106551
62273,151798,16458,90428
45274,197090,109409,8686
45274,197091,107087,35521
45274,197093,46095,104889
45274,197095,24415,104103
45274,197092,87654,52509
45274,197094,10878,104411
45274,197096,53471,101236
45274,151798,102140,49481
