BB ID 1,BB ID 2,AB,BA
62271,197090,71604,41346
62271,197091,5326,108935
62271,197093,28825,108903
62271,197095,44667,108889
62271,197092,5026,108921
62271,197094,21437,108893
62271,197096,11142,108922
62271,151798,4506,108954
62272,197090,109592,2787
62272,197091,9832,106773
62272,197093,22935,106925
62272,197095,39773,106929
62272,197092,5213,106828
62272,197094,14877,106910
62272,197096,10629,106984
62272,151798,20817,106655
62274,197090,109556,12660
62274,197091,63235,106853
62274,197093,16405,106513
62274,197095,39631,106523
62274,197092,25406,106806
62274,197094,14263,106598
62274,197096,17181,106747
62274,151798,100615,107016
62276,197090,109547,16794
62276,197091,104480,106572
62276,197093,18883,105979
62276,197095,32561,105932
62276,197092,66639,106384
62276,197094,12626,106055
62276,197096,39630,106306
62276,151798,107203,106783
62275,197090,109560,8626
62275,197091,11521,107144
62275,197093,17856,107094
62275,197095,36985,107112
62275,197092,5060,107184
62275,197094,12924,107111
62275,197096,7941,107170
62275,151798,26992,107223
62273,197090,109640,2724
62273,197091,13462,106493
62273,197093,27554,106770
62273,197095,42673,106749
62273,197092,7456,106599
62273,197094,15442,106696
62273,197096,11672,106778
62273,151798,23363,103859
45274,197090,109656,4869
45274,197091,61317,106170
45274,197093,30052,106124
45274,197095,42459,106103
45274,197092,28812,106156
45274,197094,15923,106081
45274,197096,24408,106263
45274,151798,94276,102646
